win_x,win_y,row,col,top_left_lat,top_left_lon,bottom_right_lat,bottom_right_lon,commercial_value,commercial_rarity,fishing_value,fishing_rarity,oil_gas_value,oil_gas_rarity,passenger_value,passenger_rarity,leisure_value,leisure_rarity,global_value,global_rarity
209,437,640,261,-80.94760863346997,15.336367243286617,74.99282927109562,15.336367243286617,2.3984851587710243,4.566321786666427,59.90137899303929,54.722623251172344,63.50498930200721,64.36884970632572,77.80010801677471,10.618403625165996,68.5772758910542,86.85818579253491,30.684120353274945,62.93608593512968
562,13,679,552,-14.236175567323613,7.88892487865823,-14.236175567323613,7.88892487865823,56.98759987051809,58.30337897602356,10.241239250712187,0.2536227146330283,27.37843130912504,82.04461013212544,4.145046552802145,83.16637339924267,41.62737171439579,14.773771607306486,15.736151017735423,38.96286462462657
411,101,38,439,-43.744417352513715,-47.61839337557416,-0.5393284410481272,-47.61839337557416,21.7340080443442,84.26515038424412,23.522474818799378,77.07167719534188,23.075058828242902,2.055898020963587,10.728536600416716,29.255988310601644,70.44614482551601,46.09999029921814,59.93996789479702,28.220215489307844
782,787,482,925,-41.94433823605381,94.58410637251666,-11.982320789067742,94.58410637251666,97.57498158285773,77.03126534981695,46.39174423486503,90.03024475226164,27.09372791536827,95.97131726551767,80.81281753059233,40.367547970729625,90.64371537925322,98.61684550730152,2.7885050774767772,21.981569806742662
41,875,193,693,52.461671392967304,-155.79754560316303,52.461671392967304,150.8389476790287,78.36869956934534,24.65856395657713,33.43904959811964,25.277886428534945,36.65255115246665,43.02612744680311,72.61535381595218,5.83157790252301,17.693989851064686,3.1537962432722,79.15472244460817,58.89366788280675
58,264,560,278,22.29601054839364,-167.20614988763543,47.74648688122451,-15.252443159708804,12.790809922770464,58.630968901663714,78.30605269926757,13.32162517160571,47.09404165379548,28.43965372987174,59.47877434017691,42.21708271961139,55.55112408156477,91.00173559062553,32.15942633495767,23.18842823267738
705,864,214,357,-10.845843868287346,-28.706637744584867,78.32849747670497,-9.916167951070918,38.55456776809947,49.04306563186217,67.52730014334624,76.84658162893136,22.926144256922633,48.9617505304526,91.64366671746163,64.48671435846214,74.13584322683303,90.63950602355663,77.28068783149834,54.39451905602618
36,721,45,535,-88.09456687444919,142.80993006149316,24.61944190105207,142.80993006149316,48.99696315046705,81.6553922941589,31.147037642672416,73.00326974115939,34.99634952917753,94.02967141195782,39.54039369236904,49.69060358872193,97.92596281263005,59.62205834076775,8.42839070529383,3.601277935182956
778,197,122,251,83.68702973019538,-80.07503380931911,83.68702973019538,-80.07503380931911,18.237171379222495,35.34799231044307,95.10892379357337,79.30487456647984,89.64967151136284,91.89039860653308,0.5456305627060232,82.32657270599366,20.907628644644895,80.9387406032536,99.64070947413187,96.91770443496718
86,380,689,890,83.16418560403028,-117.96864310884487,83.16418560403028,11.769895223082955,70.42838534638231,3.6596951071783623,64.42419357714809,91.89439789872554,13.462690752126571,81.7719090762161,7.165411743209404,39.753607568508485,45.7979865386077,22.759431910326633,71.33096972433339,0.21770687078050965
43,100,534,932,-50.840602149593074,154.15502195857545,11.508709793111422,154.15502195857545,84.13787602688141,88.72758120202529,84.66251671559422,4.424079455943797,21.572405999137565,22.32579788869622,72.40185645858442,94.92883642577137,13.751453140467252,46.76661463991767,79.94100048496901,9.135563977472472
872,385,231,747,-82.55765298301979,-119.43962835027472,33.39125736811039,-29.770379945637785,0.4464595389564008,67.02804280820993,90.45852878729909,53.703322930311224,6.069269294271096,28.59716668086325,25.93705120058386,82.79520523325343,57.147733309823636,93.96616041503697,87.48951977371571,94.75785719617451
11,765,510,187,5.435885342142399,-45.0574067831308,38.69573933270823,-31.462673558618548,13.322338813487434,18.1858460291778,19.763325637926965,78.90738693061556,70.88811297512585,82.90184204583349,58.51581499932061,78.71298232003493,51.54119931914896,54.27505295430706,45.89521686167356,85.37831301884462
770,157,348,34,81.25394663095335,82.44558372113715,81.25394663095335,82.44558372113715,28.34628391543551,20.570415784288954,39.77311936298465,50.12340253503839,52.94107137711552,65.22104825388213,43.962180793212,15.34219594202747,67.99036950957277,98.95865210353107,31.400095899882608,53.74536136111438
307,901,321,966,73.87125223768828,-86.06735694806336,73.87125223768828,127.8367389015977,98.4110227654783,39.819985495841,6.096895710827221,55.21422895385487,47.4320340696505,24.59390012306737,23.213762917250524,24.045652507872937,51.751466227605626,57.269181811419614,56.36466694926481,63.06085159336683
80,976,341,390,15.23931550009138,-97.25416999427473,68.795024310466,39.600391020778545,40.452787850016556,47.6388233838098,14.78211423998027,56.6623123184881,3.4415175744971216,86.91214310911813,74.3469161534378,34.96656833190387,22.724991033714513,28.60053664372878,12.858802364247147,91.89611510430254
32,230,834,344,-35.36120688233271,-36.83979578464053,-35.36120688233271,89.0463250848399,17.02519629762531,33.03001411894396,58.74662404772718,1.0389553165235488,96.13426655139372,90.41344296464084,3.045403051828721,18.053015613825007,44.28366727205281,52.97959790940556,86.43766422699521,82.91090685674838
182,504,544,588,-30.607040921544723,103.45133325485705,-30.607040921544723,103.45133325485705,12.092711797205279,51.5670451497592,51.7133204295892,90.42885346449084,84.40773646698968,63.49151805796724,68.66031670986317,7.473312717945224,17.147483589674096,32.270395909729224,5.0947893875918915,61.31298863528023
128,936,434,17,71.62443926748497,147.95400713850228,71.62443926748497,147.95400713850228,90.13561636857568,89.24502501972857,43.75234420524791,21.078767617572925,82.0374108117662,98.4630690495087,74.91664957772572,2.5845310141497935,21.115014464883696,28.878037561282266,2.0918805735310464,10.731891366763069
806,662,326,607,-1.4788735855961477,-168.73468995248143,16.55965666581335,171.6118653522346,81.02440844424844,62.99607074796252,71.69623896698697,2.5458097763114584,87.52174755374764,55.15345026909198,8.351470976824393,41.253778746597305,32.05827869122104,64.1650744172282,60.74678063516239,92.71656209850046
275,30,614,560,-66.39907878591379,-120.5610741461087,-36.84884730427503,74.23494206251578,61.93006073063304,36.95291501020505,26.590655390465056,63.3438930817868,77.7025160928433,85.81437831082374,27.950349258871853,3.783636909911814,85.14252421506961,92.82053077102061,54.22798230956679,11.939933837106409
174,255,931,805,-45.28341432475068,165.09646409288672,73.40861609124462,165.09646409288672,53.96956570693588,86.04430801914634,41.444709742024024,56.017399364056764,13.943756737180891,30.32221703991922,92.39592194829514,17.491440080870312,48.51016528811023,24.836647411103186,99.25003996147662,16.284310232058495
554,531,484,0,-40.17691773585017,33.404864957628604,-8.667570326833683,33.404864957628604,77.71537615303663,69.57230509751808,93.82162707107199,12.775927092939298,97.14924309786865,95.20674909113576,46.350358219302294,92.12264625464935,1.5071276500546293,37.477366198952176,83.46634482733364,34.315502091069895
371,772,151,458,-67.76159671225632,18.50769689537512,-67.76159671225632,150.50922852191331,31.815053830366736,59.37238482776799,56.709033635513464,99.82946962907086,93.37184729401594,36.214643556309845,58.325687801295736,49.854521623382716,95.45853023271806,18.406007399949143,53.701837894670966,0.8413185433876702
184,660,122,625,-6.652011326167553,112.87572454223806,57.4293178415287,112.87572454223806,63.985465714129674,51.651816556833005,68.14334990813109,39.14949511059418,69.6077111378973,9.95496028419084,77.38345533275385,10.33461125539985,12.591204169376713,11.019335589578482,88.88174825815837,65.13461197375298
444,874,82,876,74.88916348949837,-165.67801270975986,83.78170123514181,148.02925731011487,73.68454413919675,8.783704982779417,74.54971686236132,26.59941154532637,29.2010676528076,15.513417579888833,85.53119436501056,88.65222357780318,88.5432515729405,38.678734452303665,5.125430528338281,15.62928273394717
488,586,102,4,30.380857738606963,-175.01894957772907,30.380857738606963,-29.373503913351982,57.56487262436776,59.293513757711466,44.67143435791229,10.119690363929223,0.11111083906129027,63.345201180952884,10.2996305000013,18.56778868878619,55.688400401753654,91.74346969130936,53.900894123979484,61.617976580828426
589,123,89,607,-76.9546936352059,168.29785789257306,9.835845225339156,168.29785789257306,16.873195348547398,39.82592780045563,43.08094539162188,53.45372807416643,48.58617694137381,75.71847196038249,53.2711165921318,49.50151564201506,62.26652636586929,47.65879268131113,40.23324457238328,54.460832003004924
286,451,750,956,-89.01093279435071,118.28544680616517,14.952708501795328,141.73845462818412,98.59047964010813,55.03290442297361,47.020433726389456,16.427566725969466,59.48034725372361,5.472602233570189,20.64374919784633,84.28684596875439,67.99998554620652,45.095934779285415,4.4411042140018235,25.31401939415635
280,214,79,639,-40.27541985553422,89.05744136097672,54.291765384248606,89.05744136097672,81.11955617155306,12.406502085485194,86.20196996051985,14.567542456781513,99.39813231625526,46.95125756211438,69.37704137861034,98.80076654045273,40.22910122997475,95.23270631995965,14.125405004007863,12.782224972230892
637,316,113,522,-24.71527173709073,-123.94772274784799,-24.71527173709073,-115.36869485032489,49.06269432401,78.61775563450254,36.36156156207938,72.75081493956391,13.291503704971674,78.42070615918757,94.42417523018443,12.649077866436464,36.454174984415175,96.46802635361715,1.6543190251248507,81.26389359570865
770,741,155,797,49.814940428419646,-8.422587704426377,61.42573152540811,-8.422587704426377,61.99701755815862,51.195604643250405,88.52820636230297,6.68606748700058,8.882009749279241,52.69841858401602,4.684355398883233,69.83782693097115,3.4389060146648442,51.58902960517162,52.34434707287294,38.161775230337724
515,250,853,865,84.06099430746599,157.4256738837051,84.06099430746599,157.4256738837051,76.00759906649841,83.09305574875995,4.09168324028516,71.31517980840856,42.63184380032398,41.887049625538666,64.56876799033917,7.706617028125217,96.04338459120652,69.11232220278713,4.311430232337332,23.771526683075717
94,605,513,873,-20.23790878376215,156.09585442462367,-20.23790878376215,156.09585442462367,45.858518365960734,20.681225961996873,25.28351598754377,6.964525484696948,75.0956222267262,17.694274963944977,64.1712385653931,58.06806014518394,95.1070338918539,63.19134785310872,44.088264717509,65.61011514468127
226,681,265,240,33.60420536703501,-176.67104148736962,33.60420536703501,122.66410556565751,73.9116204876751,93.80841609554054,89.73888178425896,39.43135710323292,34.007032950834585,11.36394299227913,41.470891950557245,77.10950265895818,46.13989318809701,36.87847770196703,62.93309920785995,56.091646946138106
875,552,115,525,89.0823433235334,90.89690724221668,89.0823433235334,90.89690724221668,77.2927897833448,57.81846933471785,93.277098770378,12.493851491911789,66.23602526909738,33.30464759883648,62.71447039137846,33.75187690009446,50.71532373428719,86.92885172977269,95.5056306181299,39.79339126653984
269,188,849,275,44.21998509750259,-177.75440407918427,44.21998509750259,-1.8665517271036265,45.900738952238875,7.568570568769728,20.767491859763766,98.46587069805864,88.94383866008977,28.49489068592491,38.98722734959452,60.68205906396189,33.622348281353496,52.12560715788038,5.313428636176831,87.02347730149398
880,209,395,41,24.51411883545201,174.34862196140034,24.51411883545201,174.34862196140034,18.776812782184884,31.371767053148613,21.715976367492285,23.624568516213873,79.31619911033503,36.77280065772969,98.69979978146415,32.354371224707855,18.771456232880833,65.5148091004665,45.681611867207614,71.5546591793994
296,691,64,204,-75.94652624790523,-29.89180728154855,24.278347013252485,-29.89180728154855,59.77670787061549,98.26849075363609,75.42459125940583,36.446222355851454,10.159585852402564,7.618277560603925,47.987155214128116,31.06344825061137,8.356759799935553,42.672211217665804,84.41725921408903,29.705525982484694
328,296,247,428,-31.821263784948556,170.4667528728359,76.838160363788,170.4667528728359,55.42888392884701,61.33341193864991,36.146543942078125,21.133118601331226,44.60753271430037,22.601920833354473,82.48991941392447,33.24536136174767,93.94089163882894,4.126243316248135,98.97860111274507,16.614986631382024
19,59,835,51,74.41058852228824,-47.61114874897049,74.41058852228824,120.7964308218996,50.0493685819311,41.97470517935571,20.56558786158922,54.38840560279873,3.7992654423874894,51.531668303039346,92.97069438816482,64.85966189198035,2.0908796672042818,33.652586577062195,7.925434119760244,58.07319053697084
607,490,505,107,-53.819013297436975,-74.4525753935683,62.021854752929215,15.986071436158198,5.858202317369332,91.56914153497794,22.723539240612787,92.22684176785776,16.86383244364401,99.16130877268311,74.12051526352631,61.792245583318625,51.22961894614444,29.475289205307277,8.689851752961964,42.473471352389936
840,478,189,144,61.84626466917746,-66.13489301954223,61.84626466917746,-66.13489301954223,77.75631943305389,36.12846182579472,30.418425833096798,48.26585416889703,77.071102651781,41.57630118712737,67.50778429552213,91.28073921376236,68.06733216896542,12.838614386841407,94.22142088261836,91.53195367975677
410,541,54,504,35.33826331449099,83.04446398989239,35.33826331449099,90.46271772083048,53.87082535651173,74.71457605830734,83.29879457801033,74.21331710376631,17.409313183698274,41.309205233307054,70.387299010824,81.93958042192901,90.8838342063514,14.030193629434661,98.43146067120615,75.61850001037187
450,225,292,754,-24.061613250464163,-108.11777978512909,55.429816126073945,7.679760824652817,43.065145226838595,14.626508127159067,45.637765884793566,35.48886015779006,55.88140493097895,28.412207432484003,12.927516685013273,58.081905039063784,70.72533357340554,89.60872772683393,19.17393632494807,99.09473992908515
248,606,468,933,5.25136854827818,131.06076904535422,40.32740986358618,131.06076904535422,81.4892220547059,69.71596958273481,12.708861207970024,28.23892516397222,61.497848619674315,55.772096795483584,27.218717020294015,61.607697806580006,38.95081263547887,66.64072926624559,7.2546560666919895,57.41062309993789
180,238,126,526,7.705164375506442,32.60616970562725,53.1901060000088,167.30021752834733,19.688469106306684,49.143974705939605,37.153607779513386,9.859926508683426,15.663633699489655,85.98698878195782,45.74559244832266,55.2549580030644,4.709837261433092,43.816327439648695,24.534730585209285,14.827973485969736
323,677,19,676,38.529681313299534,169.1679693417371,38.529681313299534,169.1679693417371,27.168135813174477,42.462924149771396,32.31677929228034,96.98988339325521,91.48221625517493,66.93856929386016,42.389893639206356,67.76691433385447,5.471443131457376,81.42350185370866,44.7498700824269,67.22257075343556
829,382,709,114,2.980069397855303,175.35056525501352,54.14050960288711,175.35056525501352,63.97270437316123,23.160918076596182,7.610170408872008,37.85122022862024,5.850184743719177,99.86836847789469,16.2751737342421,42.44790662040633,76.43488029982902,32.39078077626316,73.1456685029337,38.37797097359585
782,216,724,132,-66.04632176685007,-113.33447953122767,73.62242581925477,-78.45137674223484,39.00580373018665,98.74558514466668,82.32915357311602,87.36130074936067,91.92345914607333,94.52764163901138,32.282351168966585,96.49999697291918,94.21402859066495,29.82805285226472,69.86565984128235,57.916953658712856
864,272,637,303,49.221840873944274,164.0815392873664,72.79539147928469,164.0815392873664,30.30692892057736,12.361935198725194,73.13505482406292,61.96964419878921,11.379938716070237,84.33586852698527,71.48912345476057,1.2351831618226283,79.48505044171762,87.27671179539034,66.70274756083688,57.9854322014167
260,867,702,896,-16.87095055689862,-163.24614490349387,-16.87095055689862,169.87586694473896,25.46159351015198,20.34918996672911,43.55620985088634,67.82125115007157,90.08699833421088,4.175250383914464,5.39997543136268,15.322023708046629,44.83895345650152,47.26063994455839,94.24000432710034,14.963676501165668
963,167,196,817,83.35690023814692,-169.96905931568196,84.9551089239458,-77.10517652351878,48.57307866628775,37.74113264453057,70.15428561830826,45.72666684620845,36.789092695039336,75.47686263302774,63.30060154503776,18.676002924793742,33.93566959411851,10.640900845242395,3.6388849473231732,77.39480925707599
749,669,169,933,-38.967519187253814,159.7912478382787,-38.967519187253814,159.7912478382787,77.55368723009688,13.112037413508403,33.87094087134535,32.72456569776191,78.98407898029338,61.58835859767085,36.55394575511094,14.755938663724333,18.741122191704395,1.206981666211393,60.47963272732256,85.25351244610283
139,508,208,254,-42.645819546614774,166.46282548199764,20.952484817790122,166.46282548199764,80.53259580175688,93.5324474203187,93.58360142997616,47.36900395487663,39.42376352480047,74.58146450228837,93.54498840017847,59.13088076561218,54.254707651926026,73.85116290804413,15.660288581835925,96.58961796656632
598,65,656,459,-29.968668778467126,-126.9908378380837,-0.8595796136542901,163.41249277671875,79.05697006854675,91.03813907255211,50.07817163687025,76.63802113155566,73.31564830509036,97.7454206342046,28.979816198464082,1.859621836161518,42.8507963079657,66.28163826763048,80.86452605046502,27.912795088237395
461,791,185,812,13.017062872552586,-20.730306459960673,13.017062872552586,-20.730306459960673,88.56452506740253,43.81927803188038,11.120292457453173,91.20944270224824,85.23907553918943,22.0474747470193,96.89438909698977,10.19770496108311,68.45857691322756,78.25166594662696,85.81504404234543,61.33972919693297
889,200,645,581,71.0765532361768,-2.1266899242542934,71.0765532361768,166.1878712430472,5.074183063942151,49.24006953737812,47.51819342843439,49.529120008522845,52.54388785762143,36.138092976430244,85.27291857024574,12.850106063604539,82.94543452920603,0.49429674477777796,62.80329261554834,42.630470623778706
621,384,96,360,-58.269304774797334,129.7012451465896,-58.269304774797334,129.7012451465896,98.22168599100114,6.209059748520584,36.01307939534796,53.08626974392377,40.21395670501976,55.258922601544825,21.080649758640124,80.60767288291343,8.868452493430667,28.414165421668248,9.653736231410615,91.96310935123127
843,87,278,494,-39.657816432140365,46.050207550620854,9.668548366249382,82.21930635240182,42.646149178859716,83.93728661673137,3.410418998043918,73.24581568338829,39.46326401373311,33.608672197283965,89.7072253930314,84.25952998168947,24.827488954228784,66.84720668405953,14.883168507899857,82.55102644690528
696,805,131,784,14.70237176661513,98.84391271258158,63.803779537292485,101.28272283316687,19.29821079457795,78.04875379727913,34.970979761909405,95.9346395655921,5.659176286659251,86.46247164479412,31.067538923525838,66.09045325798056,10.745735561559966,68.52507967876677,48.37877403980916,55.313805645708115
528,367,392,272,-8.219836410927286,-5.365135644735261,-8.219836410927286,-5.365135644735261,97.00227833676315,39.328894519792215,97.63408177929685,65.78224633835791,1.481571707718976,54.253746423823515,44.2311900261505,39.23772238207434,22.93978476310289,49.23133399381122,92.31270541736592,60.29287726485298
152,447,830,778,-9.48188029396944,53.428932807058175,-9.48188029396944,170.9080578000768,82.51823228761317,47.70872644449199,25.96493653841313,85.00482861638908,74.35701342636418,0.5253243424018339,43.386438361104226,74.1967665208701,19.819761695680416,9.18465119354569,19.063568328851787,20.64683890583353
925,410,860,517,57.732167177353176,84.74736960930909,57.732167177353176,171.40340801093993,92.97235523838182,65.93617967637132,72.40027708123328,40.411811142292095,41.53994834023529,91.10026333029317,16.321501073538602,85.03914407441812,5.956876618688211,41.91848464959336,89.66126660656073,43.51204884045475
149,729,169,919,76.298094452045,85.63726221022847,76.298094452045,131.82121989259434,52.315372575376315,46.55790368135118,15.413984555745996,17.948675590421658,15.109276843213792,52.21917500837918,51.08801923753742,37.20344181126423,5.8439624075726115,56.22619532806205,98.62713323770667,47.03965541015207
110,345,842,943,-3.3647461074212686,-179.37438235751793,-3.3647461074212686,123.60773357015347,74.77418496154135,27.319039405026015,16.93204844998507,70.47147124893141,87.15369970883695,68.60347222250958,5.208583422923563,67.41655587798522,13.129719615448476,98.87045770656204,1.8199774795820578,16.44154771643803
25,134,102,579,33.72332318050928,-144.03309345717818,33.72332318050928,-62.54480817712809,51.94640377742835,29.748544306828173,29.649097016052185,24.506421805655464,63.77717255629628,50.87212701178259,96.92001461584229,69.36481352725127,48.59145870822017,43.0346955220803,13.750093158093268,13.367238901593758
464,216,604,166,54.19056798493091,-49.082241202410245,54.19056798493091,126.7439258524372,53.945011381145555,51.731300802045254,1.4614720515555124,88.58342792830699,47.45044483562736,61.41106241014658,42.16546086013781,37.98300839110911,28.590470744823026,65.61273604740032,25.19459408472993,46.93094599182679
956,503,95,274,3.305953869689503,-157.96891904272496,3.305953869689503,139.79806456545322,95.1500964407036,99.45310307798503,48.36453641618805,7.872360668151169,35.698499325390976,98.09949159900134,83.37875946464688,3.5591576769694377,87.38656819833473,84.90459024833777,20.027681469278647,96.30907881691364
889,463,108,94,-37.023046388327636,-42.12370714762187,-37.023046388327636,-42.12370714762187,73.83569836420978,48.99256787427068,96.98255037310616,47.59333573110235,34.47463263769534,44.17963400768898,30.754605315401285,48.258106489645144,4.585471222400672,43.98831810551342,70.26335318609597,35.24637980328219
886,101,907,464,24.855227590011083,-39.75593455001078,24.855227590011083,-39.75593455001078,56.677780684749266,5.579741994643972,28.153091144491547,43.638829053323505,37.14202807717052,69.79683801484138,28.712698459942043,38.27010518540064,37.4445460857106,15.497834767074426,56.440995566254436,98.62072872420998
117,297,930,799,15.319638055090664,151.28407341998627,15.319638055090664,151.28407341998627,39.27352644321399,93.8695416271294,66.98275620640939,86.23541774685988,88.65543358626195,85.9429239647857,60.4002812285631,91.05937259481752,50.58650395200377,78.99984667485501,17.493341991174795,62.29280238945605
445,913,91,426,72.28130755312986,24.145867762088727,72.28130755312986,27.9847058015676,16.432763861441124,30.597089609181893,84.42811144113628,96.87863178111644,37.860412741043156,10.450827333614876,77.20906039802354,7.344523641126077,79.77107356546658,94.1178177637106,48.351014321932105,54.041138750069464
595,976,817,47,-80.56673338142592,74.28646099211699,62.172708211572086,74.28646099211699,11.573037457541712,3.9825376734111906,93.94560179124196,95.3626237748492,1.9316431047833427,58.13399709956638,32.842304075371764,98.51693173680263,93.3863267886746,68.1607669589285,47.26751738517466,84.33176690812644
673,880,583,277,73.82364968402402,139.3915255510422,73.82364968402402,139.3915255510422,29.966614553662197,7.228576139578391,2.532633220456304,5.492979486887995,14.493369165586733,45.8572410322507,73.63884344935386,68.99461350386473,92.99345819664883,60.95159151958717,4.8373137939464295,55.90642775869714
872,43,423,993,6.197765069764728,-20.83344456624576,28.57058955273027,-20.83344456624576,69.28043451973245,17.11346041095788,84.51184246110158,99.07661964453631,34.6208235956304,99.21747143166965,10.578332318852436,91.28546926150383,85.05067639941011,88.00066376742481,72.93971241183738,2.644120291469565
928,110,870,55,-87.17829911101549,-179.29362794494241,-14.359831118369556,57.84869303891023,19.15526187657096,63.41564070254356,8.1399586270396,66.79666937826362,16.63522007531434,93.69734994912822,7.353678125744711,21.37030683257597,66.874890372976,92.45317583618822,12.626052025844237,60.08888943735927
228,453,887,330,-27.953607821798144,-77.27903113485105,66.84858388705268,-28.654144553477607,13.146213659070616,36.79860824570241,31.338667140298337,25.22862286684242,82.29814616061603,18.620379405585496,8.972260800999454,65.99271189698833,34.846192707612055,27.357198909155812,15.481994425408718,14.635776060027872
507,374,58,108,40.380041497557556,113.0971320134953,40.380041497557556,113.0971320134953,7.775737697313989,91.73000411235398,74.26521103683334,37.70439370208023,99.87316107537687,9.76049194770633,28.235826436041766,19.154056364798766,26.113207180591957,82.52685280263348,43.69172356713251,13.12507014728288
763,915,5,31,-2.0820441715500664,144.6628211280269,34.9998099717516,144.6628211280269,84.62493800401599,79.32735643458987,36.823958663976356,88.86976516389528,33.416302086294806,45.36383438428525,52.14866157525305,75.92496701539798,85.7154740327961,21.516895896792544,63.811345625806524,64.67721009171154
121,751,73,595,86.42862673937864,-53.456550797440414,86.42862673937864,74.54611881564512,24.118982176047087,32.08368395413505,5.6515625093180315,91.60526585322486,48.51863481415576,1.915172456861025,29.988711868573724,2.8975921991350018,56.942454122923166,22.544885543846572,75.34114675643484,16.077999543715183
326,790,856,66,-13.930186710411263,-74.16314892754258,7.550719377806928,42.31272344669972,20.085046408595318,98.61158023069724,74.32450113749437,12.188949088717017,4.761816718142208,49.69633606718483,30.052984410881443,42.01373927733485,30.076727269640667,39.42764810741234,99.71973843054116,16.274609687747986
469,365,140,147,-31.205658667318602,152.821875984744,49.490215459616024,152.821875984744,39.08538678925718,66.64987982984152,55.676607568354676,14.33154588376654,19.446411390135466,73.8442577928883,50.28492656497837,30.13809987102729,69.32826065344264,23.644051881433715,48.77958421008183,56.35638582161803
287,907,744,159,57.900948197322265,-53.61345504619919,84.2142750209039,-53.61345504619919,62.94862004857274,1.7438759451183006,46.52602412158462,4.419551194957827,22.906050554377476,88.32667376244584,4.177261492559969,77.35328683911492,87.1276632314416,78.91644265550684,98.54452316326129,23.7732101578206
525,523,225,882,8.623205884445653,54.808267707597,8.623205884445653,54.808267707597,58.62597572348028,46.30882491956728,41.35568891047511,39.384645471780075,38.74829141486218,96.32381583900451,83.17884078025996,91.77153418853945,42.41097972243233,56.669826147861144,58.96369791576753,6.252654636758514
839,929,827,787,32.818784231260594,-79.08867538179719,32.818784231260594,92.20019508150062,92.36578068800452,91.03238748211734,62.81556708815808,34.51355894440415,82.64166097250599,91.68780092264966,56.8750251102078,2.3035500067870474,99.20665080364775,96.83449578460294,67.50657548216196,90.96329112825711
696,903,718,807,55.02642084696194,-144.74923243533306,55.02642084696194,-99.34761708287743,68.19721303815473,29.596034754661503,91.704962125849,67.27148113303552,39.92102720217571,91.39448365943615,11.805174563174614,83.95344447986332,55.543564897399335,35.13468227602166,35.5095103327756,54.844585074774876
152,119,527,935,30.856958302611645,0.4450722429648408,30.856958302611645,0.4450722429648408,56.19715500975947,92.68663899548353,42.045967095058536,16.1645048831348,74.14286095348002,33.487297782236126,97.75756473822247,15.411768912115376,89.26243208328589,75.3743312068058,32.590257181424384,30.512938239513744
591,282,4,573,-13.966650941640381,152.3634613625403,44.63111164557779,152.3634613625403,71.15981672249322,61.5363154243292,38.76140806742273,79.69778795863463,52.858988661878094,38.6586580961123,28.809232498983796,65.949673108408,48.767203596921185,88.17538853927067,61.84538619307261,2.394927581292028
41,560,918,609,-67.53663937902587,42.7106714138298,86.98883739194355,101.03009643084255,66.37234880901197,58.304364152857836,36.12668295668073,58.01479561799301,66.36492047133422,81.42140833269593,23.254959727691826,65.58517071803442,34.115231958337866,62.74027326387023,84.74294004762092,83.04500737639586
274,199,692,940,14.4446699828341,-104.82241507785562,17.172590964530414,139.0913237914924,76.7478319227962,36.58271032690658,19.9190714800516,11.100837284295817,19.722377566761683,46.71462831619297,86.74680242548116,67.48640320885184,16.231717083520902,67.91470576455225,89.17271105257817,87.91228895863993
552,239,66,244,71.53799881126673,65.67464641234068,71.53799881126673,65.67464641234068,57.24263128483078,95.69236106658624,83.2763197812861,89.68525732662435,3.8811808464215947,15.056139340424634,74.8730224941833,69.28580066193038,37.40446353159751,41.30580694049526,59.77536924708742,62.775900510459934
438,694,839,748,-14.599363226685313,96.61001187514773,-14.599363226685313,96.61001187514773,80.72907950548831,43.06161702220942,23.016157765452107,84.94267323948729,24.66704612419851,45.426862717785724,49.32947046284782,92.17663068556269,54.12581173919473,48.308258139054836,35.572404639237334,36.81140770789395
207,608,365,438,73.93054227171129,-64.52619771061482,73.93054227171129,-64.52619771061482,90.00573049353441,63.43862397528434,55.4411585465911,75.40991376779105,10.123266475943327,36.99197071704843,87.80794135910953,31.197729175348755,80.58273476333754,58.0187430321801,30.025450830129984,54.21194909880277
779,356,328,734,0.6350075608323635,21.31538451517389,0.6350075608323635,21.31538451517389,69.64768294145665,63.70853691266053,78.13413968149891,47.9741375610947,70.26681875838543,8.532226453618353,46.32896343116498,43.710670573770386,10.512386855709865,21.568450870539735,5.461208908249649,13.786058448855986
166,850,261,122,21.751481239645784,65.5031273282361,21.751481239645784,65.5031273282361,35.761985804188214,64.3393385358318,2.579448099906001,61.037933355505835,56.92255212116643,35.041305063733816,2.6441678480592756,61.16721524400074,63.2221817089586,5.592030075251531,95.46303611233724,52.26869055841635
111,599,551,487,59.9379256900157,-122.27286766302426,61.682922563849814,-122.27286766302426,27.997823560285806,30.60427782278984,50.351410592390465,19.777498061150002,79.36884473973376,95.92206129214125,72.18225633500661,49.79883062442146,78.21606010938935,7.56266522487844,51.29643435639362,11.436814276046226
349,405,335,190,11.627479735329871,167.07633831808647,11.627479735329871,167.07633831808647,63.71856652119065,86.47414812341482,40.22183543389827,75.97988896787501,40.259639351424106,92.64741227056945,26.367081151339512,43.523102806182635,63.38993833760643,94.33517601432858,50.110804173345116,0.33669392215451843
129,510,847,204,-73.62551892679858,-17.549293878056915,89.2273827744931,-17.549293878056915,63.142913827446215,59.36035405045852,7.2783049892328755,69.39448712276175,26.049216540252484,96.91380205809334,32.33036877528795,89.45804177710728,69.77182134242086,59.636339797997515,55.8866454721399,57.346470069918794
735,514,809,912,86.57629214407112,172.67918056994387,86.57629214407112,172.67918056994387,2.391056385162915,38.84455819081211,81.87243585789759,79.89117043909168,86.10408554849603,57.16827725028567,92.97843574237147,80.32293524536013,79.93524540316629,0.5363276142705042,17.48174116692207,45.952524653068174
